Tdu1	Tdu2	Tdu3	Tpo1	Tpo2	Tpo3	Tm1	Tm2	Tm3
TDU_consensed_contig_7751|TPO_consensed_contig_8711	5.10191169383799	5.16384737399611	5.09156763735931	4.80908726835448	5.07397452363969	5.16358547937955	5.10228315876038	5.02715042305363	4.31884658494051
TDU_consensed_contig_72198|TPO_consensed_contig_113226	2.02745270163754	2.01399497518019	2.1039417057712	2.33990108219145	2.48027721294093	2.25042543197534	1.59811322535779	2.36544623194598	1.69656449062117
TDU_consensed_contig_16283|TPO_consensed_contig_32654	9.22423887838456	8.83311512737152	9.01880033822265	9.30304159382938	9.41450527121992	9.24764747426454	9.3896094330689	9.35780285874089	9.39643700016802
TDU_consensed_contig_55356|TPO_consensed_contig_32899	4.47721923103138	4.73101429175321	4.6632891046777	4.35596093308755	4.38209681900202	4.53415366684677	4.49969281560674	4.51729966046628	4.21498877913887
TDU_consensed_contig_8378|TPO_consensed_contig_58235	3.64995957121883	3.78567259292016	3.98003914783412	2.6603929449633	3.12062461693851	3.28975784437344	3.41355955976895	3.23719174127354	3.02392647155916
TDU_consensed_contig_40880|TPO_consensed_contig_71415	6.42287186179143	6.47715931269381	6.59440022002913	6.89921633664513	6.7021480336929	6.79090885313539	6.75121638025663	6.90608476339781	6.60919025557282
TDU_consensed_contig_33667|TPO_consensed_contig_83860	8.16497938093869	8.08809483193106	8.13071427761759	7.61421838258697	7.55583755853063	7.61819686285823	8.16988079625254	7.84043959502245	8.15486146897907
TDU_consensed_contig_8905|TPO_consensed_contig_38639	7.93800651133664	7.77371933483	7.87089236028436	8.09651548806754	8.11205075379242	8.20403696871679	8.35898375601915	8.21213304367312	7.5606338036731
TDU_consensed_contig_56639|TPO_consensed_contig_17871	7.6341558929948	7.41748170567706	7.66385907704603	7.45971972237006	7.43221076760442	7.57904398398858	7.68440620088678	7.53187499997002	7.55907514422926
TDU_consensed_contig_37482|TPO_consensed_contig_39763	5.86647851326704	5.80578206015518	5.95479826646539	5.89158543426269	5.80745253744297	6.03428742425747	5.81338824182509	5.8161441422406	5.60828621687532
TDU_consensed_contig_74671|TPO_consensed_contig_83000	3.15603690769895	2.86862116412176	2.83372075934414	2.81297070284171	2.35845846864716	2.53861331503747	2.6915775799395	2.74257574264864	2.91895691195762
TDU_consensed_contig_12955|TPO_consensed_contig_32737	1.96072658783673	3.03992344017071	2.78983311534314	3.42016842203759	3.2564238344762	3.10164084525474	2.47361468323991	2.43555047041033	2.78028631651868
TDU_consensed_contig_46689|TPO_consensed_contig_20017	2.32139838399902	1.87274904974444	1.87105691061711	1.86875848102746	1.80803438663049	1.98012302567751	1.66471097408682	2.43555047041033	1.69656449062117
TDU_consensed_contig_39492|TPO_consensed_contig_96205	2.05969303863775	1.93723777619615	2.03041267034924	1.78688147397305	2.09415240557732	2.25042543197534	2.34413815881147	1.96825673400006	1.99101184908643
TDU_consensed_contig_40415|TPO_consensed_contig_96870	4.94247117812946	4.63464215755401	4.85117563539124	4.21437020010759	4.32144362632661	4.51617592591772	4.47516180943739	4.54927205020456	4.41020497785658
TDU_consensed_contig_8464|TPO_consensed_contig_71191	6.9916059007207	7.04152860051849	7.06908066573537	7.14648677200429	7.01949882774228	7.12777508517235	6.60625506660629	6.89575947301303	6.30886505477103
TDU_consensed_contig_35690|TPO_consensed_contig_37910	3.45769260756005	3.56364499521466	3.57068635351035	3.34348541954049	3.45375091843074	3.14127781749209	3.28538557152738	3.38033485779836	3.4198551478903
TDU_consensed_contig_16580|TPO_consensed_contig_12884	5.70003785474638	5.36478533381366	5.63643678659822	6.0902622697267	6.09653584415162	5.84801948967016	5.93978525554357	5.98345087690994	5.73406827764966
TDU_consensed_contig_74709|TPO_consensed_contig_34499	3.78143427281935	4.55468015031271	3.56418771621161	4.48813101253445	4.70808313046374	4.65682809502624	4.12709792671944	4.17877505504822	4.00756302535028
TDU_consensed_contig_35151|TPO_consensed_contig_46293	4.86704796069535	5.05725605824315	5.08930635940281	5.50663251278706	5.12903141014582	5.49108494495489	5.01137466256217	5.11522527123356	5.21419674231366
TDU_consensed_contig_13283|TPO_consensed_contig_13602	2.37362834277158	2.11502489541143	2.43836074484176	1.5343394419569	2.18296167253518	1.64722381296914	3.0230564676098	3.22404636521662	2.15846859493799
TDU_consensed_contig_37149|TPO_consensed_contig_37156	6.50565673645536	6.64764903604449	6.54410156791939	5.50503307244487	5.51704035482315	5.70985705061264	5.86268511836678	5.59657776498292	5.71963010053912
TDU_consensed_contig_18661|TPO_consensed_contig_3132	4.19828306554502	4.12717032527352	4.12396400920302	5.19168119507927	5.04662403549474	5.38446470434845	4.49969281560674	4.72751736785662	4.06843015575844
TDU_consensed_contig_12869|TPO_consensed_contig_5942	4.95752178450281	4.85929001023571	4.63566218521538	4.79606646660391	4.79282951501915	5.01361277075738	4.90290018742376	4.80460032151146	4.55235365346905
TDU_consensed_contig_39188|TPO_consensed_contig_97636	3.60150630319176	3.32541978364829	3.68291791142663	3.33630781746744	3.29013319608297	3.23950965449616	3.15246035884087	3.37439783279051	3.03831756386479
TDU_consensed_contig_104285|TPO_consensed_contig_32485	6.08095679520588	6.34375065569755	6.20190837966678	5.88052553736495	5.95555117643211	6.27245860355778	6.05289015081302	6.0171827585114	5.55673399311093
TDU_consensed_contig_17700|TPO_consensed_contig_43406	2.4115961929706	2.34635044151789	2.62477386907264	2.39620852309341	2.50345353530702	2.69594985278556	2.78435422108631	2.42410044966679	2.29657087156678
TDU_consensed_contig_41408|TPO_consensed_contig_65805	5.447829284613	5.15030878745477	5.43569320317413	5.54137890041672	5.5508056024779	5.64377815802127	4.55925524934474	4.33672741482446	4.56731691681004
TDU_consensed_contig_3174|TPO_consensed_contig_105040	4.76074575659299	4.24649667844063	4.64493006531577	4.61514538579364	4.58854769646945	4.58678059749798	5.17643390883266	5.45888297424096	4.76197639124871
TDU_consensed_contig_27932|TPO_consensed_contig_16923	7.53049233382121	7.6149092877336	7.61517871229146	7.00767461141222	6.9335895073387	6.98203442281264	7.42541216523836	7.50800881081105	7.7347587936447
TDU_consensed_contig_48763|TPO_consensed_contig_4795	0.174556995669752	-0.22091005746981	0.264877923986262	0.917668081508405	0.414553030718091	0.917581559608796	0.631796351614084	-0.262040885421729	0.0561068773083144
TDU_consensed_contig_32933|TPO_consensed_contig_16136	7.8594844795837	7.8651290501657	7.67294814267265	8.14379122463364	8.14857368481771	7.95795799200081	7.79940748721815	7.93926624150558	7.42379998610165
TDU_consensed_contig_42808|TPO_consensed_contig_67500	1.12970275988549	1.02145078009923	0.795392640685042	2.01976626912714	1.65085105407976	1.94471768954631	-0.105169242552123	0.00714574739365985	-0.330916245800933
TDU_consensed_contig_35981|TPO_consensed_contig_16219	7.02004704661413	7.07460691449204	7.00514591173881	6.87465400612098	6.73004803375737	6.88088007710292	6.89627504132152	6.85370307786952	6.52291310605617
TDU_consensed_contig_83818|TPO_consensed_contig_96665	1.09900596266257	0.991393546243054	1.21596832350532	3.26249657850585	3.12062461693851	3.10164084525474	2.31678767066651	2.63743223862431	2.23543057675288
TDU_consensed_contig_37789|TPO_consensed_contig_35470	6.96365808334057	6.84754055124147	7.06044863934011	7.4761398175721	7.72312345357754	7.53210504513163	7.75041803203146	7.69021501439571	6.95044913136974
TDU_consensed_contig_18349|TPO_consensed_contig_38817	7.21828180625216	7.13728548074346	7.13359760913728	7.0042820289179	6.89686535983816	7.17485003813136	6.95953898193356	7.01599153142622	6.43523037377722
TDU_consensed_contig_16457|TPO_consensed_contig_44516	2.83131017945892	2.29805488447711	2.56092738704802	3.13593261722218	3.07494180161149	2.52669014766165	3.25688696504055	2.64731375013827	4.08931392269823
TDU_consensed_contig_74546|TPO_consensed_contig_98773	3.08732415761494	2.97995865118077	3.02569026010684	0.180702487342199	-0.2586366530148	0.59108073493161	0.949278541470254	1.93637267298028	0.723531538221444
TDU_consensed_contig_16962|TPO_consensed_contig_24770	2.86818618169395	3.04724678097657	3.1173207355724	2.84366750006463	2.6246671222761	2.99317917850296	3.13690554464603	3.24371978427104	3.23230447576616
TDU_consensed_contig_18437|TPO_consensed_contig_34990	6.73820077506744	6.47919127787604	6.71370547608068	6.96118757517115	6.90613440747998	6.61977616793208	6.57340832640097	6.95514010926938	6.41676034146744
TDU_consensed_contig_59330|TPO_consensed_contig_96471	4.60560681293723	4.80632168800546	4.64493006531577	4.78556454550106	4.6829265202485	4.76227739360997	4.16976137279807	4.45677736203422	4.59921453508248
TDU_consensed_contig_39923|TPO_consensed_contig_28071	2.42403329620882	1.02145078009923	2.81194381694889	2.54059843242858	1.82653073024788	2.49031775799669	1.55194304392487	1.85343633199821	4.13355096273366
TDU_consensed_contig_35585|TPO_consensed_contig_39719	1.06764179175324	1.26702798885648	1.45952535483981	-0.356954298600601	-0.182687799781502	0.80362537031171	0.83824722908151	0.383294233278909	0.6125002258327
TDU_consensed_contig_35354|TPO_consensed_contig_27715	8.29445093639605	8.3275829566433	8.15199697339871	6.68779234245561	5.92904978759185	7.11240074020195	5.13788264935042	5.30508640512022	6.2177574887717
TDU_consensed_contig_59193|TPO_consensed_contig_46491	6.2502817079496	6.27367726609935	6.40556570420348	6.3661285823247	6.27295555836609	6.33447259825725	6.19109989716377	6.42086369014682	6.27508553200184
TDU_consensed_contig_64461|TPO_consensed_contig_10370	4.72349682757037	4.58014762612658	4.90101914863298	2.96962016114313	2.7750839648292	3.35189307105218	3.73096205592566	3.36244997948606	4.67023929694478
TDU_consensed_contig_36796|TPO_consensed_contig_34704	6.86790171062118	6.63373030982058	6.54986906005875	6.16103250720206	5.95134353206163	5.95976040783581	6.41476936700201	6.2667387799063	6.32362798779551
TDU_consensed_contig_19275|TPO_consensed_contig_37752	6.42364625528339	6.23972064286075	6.20190837966678	6.18320499454537	6.30710871025424	6.32159130696052	5.3684844777458	5.29097297151336	5.21894245396431
TDU_consensed_contig_74945|TPO_consensed_contig_32400	4.29286247324051	3.97035984637086	4.25885413635849	4.3805929101838	4.41302394203135	4.47333559781435	4.46896332496828	4.27113907319688	5.08498799729544
TDU_consensed_contig_74529|TPO_consensed_contig_46476	-0.0138880937433584	-0.449179045142927	-0.472087670179944	0.571492440374365	1.1017655896872	1.12159545163039	-0.635683959250902	0.180477350279222	-0.190053709961083
TDU_consensed_contig_16812|TPO_consensed_contig_16394	4.84409290138421	4.48628070266236	4.90359539046201	5.02981215526422	5.44255271182588	4.91872248101337	5.52605446079686	6.16379366350981	5.12767439639699
TDU_consensed_contig_75324|TPO_consensed_contig_36545	5.2680688815929	5.25837729766082	5.10953138746684	1.55921411059593	0.941300917493952	1.08953424239809	3.82131683313163	4.21908580431489	2.70109414910169
TDU_consensed_contig_9028|TPO_consensed_contig_9605	5.73664362970214	5.57191990672995	5.65184211227082	5.46610470620445	5.46633802198305	5.5817475172444	5.61294645069423	5.65038789372822	5.46383284495091
TDU_consensed_contig_59380|TPO_consensed_contig_46335	5.29201457721793	5.15030878745477	5.35892627734736	5.12660146333613	5.39686989649885	5.31510727339032	5.31246692757205	5.51527766288107	5.51103107639594
TDU_consensed_contig_77495|TPO_consensed_contig_33102	0.49058448911743	0.688324478607008	0.703762165219473	1.19664403121122	-0.182687799781502	0.395160524956353	0.390788252110289	0.960351535914719	1.07018206252004
TDU_consensed_contig_40293|TPO_consensed_contig_106354	1.32803147633147	1.73442089319646	2.31991928754422	2.3541853081977	2.07880444124389	2.26485250261062	2.43597702587654	3.21742848645211	1.86749731260108
TDU_consensed_contig_58970|TPO_consensed_contig_98759	2.02745270163754	1.54047901063561	2.25684060492084	1.06388882235945	1.40227470093965	1.32804632909782	2.44863232668257	1.81887910996184	1.7324096895679
TDU_consensed_contig_64412|TPO_consensed_contig_81637	0.899697154439168	0.202897651436766	0.554384541181247	-0.356954298600601	-0.423695899285297	0.679890001889466	-0.105169242552123	0.429836819215939	0.79307247147452
TDU_consensed_contig_33710|TPO_consensed_contig_12619	6.60116406738399	6.43730142528198	6.93636001973855	7.72416400083692	7.82178478205632	7.77666414903982	7.43934943245792	7.31112075868839	7.91640271529006
TDU_consensed_contig_46913|TPO_consensed_contig_13259	1.45466491486249	1.82241737419429	1.91257618005538	2.56536633757752	2.40842692792125	2.40170337082313	2.43597702587654	2.30430593713208	1.65980594061106
TDU_consensed_contig_75851|TPO_consensed_contig_60599	3.02337152482572	2.50368697926598	2.98734394845735	2.85375631768821	2.2113900808617	2.67449674311925	2.02728105347153	2.10360858689495	1.65980594061106
TDU_consensed_contig_75061|TPO_consensed_contig_100987	6.07209379438372	5.81224431078488	6.0590049335848	5.44956933847815	5.54802181957676	5.50937609381238	6.26540640107257	6.10674536877557	5.69145156722752
TDU_consensed_contig_3101|TPO_consensed_contig_59181	4.33298635827423	4.30875855338049	4.33717431764232	4.19466094493212	4.17756841376496	4.06707144544232	3.74641965066586	4.17536442688557	3.73903263176163
TDU_consensed_contig_38364|TPO_consensed_contig_38114	3.76686147173208	3.62366176174257	3.6648085308749	3.55612813072219	3.55150070971413	3.76608565373827	3.99097148977021	3.99365351106555	3.78242522727501
TDU_consensed_contig_61757|TPO_consensed_contig_63312	3.81014556946088	3.91938977486322	3.96037690085708	3.6972780130831	3.98518061536687	3.98230727293938	3.92004132024516	3.97415733543975	3.48959004390798
TDU_consensed_contig_61263|TPO_consensed_contig_35280	7.99512673819863	7.98270652878186	8.07494965201814	7.78967596190826	7.6035399335095	7.73905282536055	7.96766763901176	7.91416423582979	7.5500015606038
TDU_consensed_contig_56712|TPO_consensed_contig_35761	2.26720628363543	1.98378036213318	2.12175298188766	2.29617970476213	2.5487182690428	2.26485250261062	2.15632299847327	2.46936518340258	2.06316163484227
TDU_consensed_contig_17625|TPO_consensed_contig_36604	4.21984304398452	4.05997385190258	4.09269694860358	4.2980281291545	4.2547175125258	4.4514287446031	4.43438727911415	4.04688149964087	3.87753698457764
TDU_consensed_contig_35203|TPO_consensed_contig_32663	4.6800850288965	4.68245747157501	4.74313071826877	4.74005833192729	4.42521151221681	4.73403868877365	4.42160584410008	4.08736794588774	4.02211744932729
TDU_consensed_contig_79813|TPO_consensed_contig_35151	3.9370576819431	4.05634898808382	4.36361187757162	4.22994600636205	3.64825394259372	3.93798135805043	3.31333211203029	3.72168357486544	2.94973557350791
TDU_consensed_contig_9410|TPO_consensed_contig_39459	7.09633722475371	7.20596830539673	7.26061367404262	6.66147025307127	6.65635444136483	6.83508582924217	7.08389500271826	6.98369463716074	6.85561072297851
TDU_consensed_contig_18560|TPO_consensed_contig_107183	2.59876614084685	2.27328697932816	2.99702650185469	0.711217204040979	1.60872557840708	-0.341805069209853	3.65108769022284	3.89757174158445	3.36382111297598
TDU_consensed_contig_39326|TPO_consensed_contig_34998	4.88515260664423	4.98473421012884	4.97146986910895	4.5390362286583	4.55566433465567	4.58390670204387	4.7806053362374	4.59338666648902	4.7268672507847
TDU_consensed_contig_99663|TPO_consensed_contig_4606	2.53139070550532	2.28572408256639	1.97269717249295	2.20454922929657	2.34569117257329	2.33490000013888	2.33052772729281	2.38919483471859	2.5685568782451
TDU_consensed_contig_35357|TPO_consensed_contig_16971	0.863627899731646	0.611362496792124	1.69188806493118	1.13179288686125	1.21841050853947	0.80362537031171	3.35426237608517	2.27910538300694	3.2632647849496
TDU_consensed_contig_13207|TPO_consensed_contig_5940	1.15975999374167	1.38732222257419	1.48727034532271	3.22412476763333	3.2219079527757	3.34511984245676	1.55194304392487	2.1178928129012	1.17809740168692
TDU_consensed_contig_39169|TPO_consensed_contig_35869	-1.0478354256667	-0.624265751701018	-0.472087670179944	-0.356954298600601	-0.2586366530148	0.105653907761368	-0.0330194567962872	-0.503048984925524	0.111601989900018
TDU_consensed_contig_60127|TPO_consensed_contig_34537	1.71971848833293	1.18972226268903	2.15672912013064	1.50902835342771	0.974853477204978	1.62502806685495	1.76929987536402	1.95240278279923	2.21023002262773
TDU_consensed_contig_77524|TPO_consensed_contig_27951	2.6205430832421	2.54565924974129	3.23654920092777	3.37884736243197	3.48319469632322	3.25404574765404	4.41517241073725	4.21576926253042	3.4032722636947
TDU_consensed_contig_38521|TPO_consensed_contig_32576	4.42248450911334	3.98568742789784	4.31798926044582	4.03978857255895	3.90477504146884	4.02954257972178	4.10328398782645	4.08736794588774	4.0578738034825
TDU_consensed_contig_21890|TPO_consensed_contig_84254	1.38002611396973	2.22243783783241	2.24063037773958	0.838596510517206	1.07106879246428	1.05674430728042	0.224138382700837	0.681375586211903	1.48171361829735
TDU_consensed_contig_43109|TPO_consensed_contig_18202	-0.485956538058581	-0.22091005746981	-0.0976921553984464	0.303559235127732	0.0237630776859246	-0.341805069209853	-0.105169242552123	0.00714574739365985	0.0561068773083144
TDU_consensed_contig_37351|TPO_consensed_contig_85143	7.06342447025723	6.69969696934934	6.85284291286894	6.65282917882786	6.35647101132653	6.45889877240467	6.72869392176142	7.0083442977998	7.26613353721895
TDU_consensed_contig_18840|TPO_consensed_contig_18214	3.03962741558364	2.90937797173516	3.369214583801	2.48974929093283	3.52908946229387	2.95809671934751	3.24242373572859	3.3564387414522	2.847205908608
TDU_consensed_contig_84747|TPO_consensed_contig_93210	2.50821438313922	2.89321315230415	2.83372075934414	3.13593261722218	3.07494180161149	2.8474204881914	2.75408678141751	3.03375747764098	2.62685551880977
TDU_consensed_contig_13123|TPO_consensed_contig_9819	0.582214964582998	-0.369008696458944	0.750304751156504	1.31820601109213	1.52059466812842	2.14518227194801	2.34413815881147	2.2141081281605	3.20704877538305
TDU_consensed_contig_16570|TPO_consensed_contig_33081	5.39352790020929	5.47206684344266	5.65337363581261	5.10775612227042	5.05840922049282	4.87941585791615	5.25057713599686	5.30196199666378	5.14772375264341
TDU_consensed_contig_33758|TPO_consensed_contig_33028	7.3945157092454	7.46746820120368	7.49177173755765	7.7196889231539	7.64516378800753	7.85593286911407	7.63647059415066	7.42176351868026	7.83424844307678
TDU_consensed_contig_9100|TPO_consensed_contig_40456	5.93542966404505	5.91889083138916	5.98064929588335	5.78226695540048	6.05596190007407	6.07579176201726	5.92287847954869	5.59402545110911	5.81883087370375
TDU_consensed_contig_39288|TPO_consensed_contig_102522	6.30762055208133	6.23571982210239	6.08534057434669	7.28759980058428	7.10768556123102	7.10790635949275	6.53386993092483	6.76231744044564	6.27128295984553
TDU_consensed_contig_12735|TPO_consensed_contig_86508	4.61377303308565	4.10277634968991	5.0687937620771	7.94756263117174	7.88904957136171	8.22378749113535	6.76203028260483	6.53370741698789	7.38667230717737
TDU_consensed_contig_12771|TPO_consensed_contig_34841	4.50675342601094	4.07438291091409	4.32569392517086	2.6603929449633	3.30339945085685	3.14127781749209	3.34752079820612	3.65468071954648	4.52706474932664
TDU_consensed_contig_67448|TPO_consensed_contig_21171	4.55278548772036	4.58518761392793	4.58840812347013	4.82712119118475	4.66761926746065	4.72363146571049	4.26942443101561	4.52535943026023	3.95163761075229
TDU_consensed_contig_59785|TPO_consensed_contig_73247	4.4255804224063	4.5208857483153	4.58840812347013	4.74819385183695	4.49913624019224	4.86291426414542	4.4596153762314	4.38477164768441	4.0578738034825
TDU_consensed_contig_62007|TPO_consensed_contig_104919	5.18829269169172	5.2988220714353	5.22114113306605	5.55226134995416	5.28929999072289	5.45221688722903	5.32109551214998	5.35719151738417	4.82973094205337
TDU_consensed_contig_5196|TPO_consensed_contig_93996	7.85719335050126	7.78416671951402	7.85534022185479	7.63154715389928	7.70105205824422	7.63980545441064	7.48114130142085	7.61447606114327	7.58748833782463
TDU_consensed_contig_4834|TPO_consensed_contig_58831	7.67081975933744	7.55162580566784	7.78896250096581	7.54352301287646	7.59412480601536	7.59304735590034	7.73080016454459	7.20932168512016	7.60753241831024
TDU_consensed_contig_16435|TPO_consensed_contig_17929	3.86590884098288	3.88301738519826	3.77020430859421	3.67469132801586	3.52908946229387	3.62222943350227	3.66199658938978	3.82106335722371	3.79942330362691
TDU_consensed_contig_16440|TPO_consensed_contig_10349	5.18098326482918	5.12803395597329	5.31121375970901	5.57683152407098	5.74197246459648	5.59608141598998	5.31073500054425	5.2941212434466	5.50327115607794
TDU_consensed_contig_75137|TPO_consensed_contig_98948	6.45201046141651	6.45942802305461	6.55561358715155	7.49237512792395	7.30607931667443	7.24156266383431	7.00040354474116	7.07117181596683	6.35198832976762
TDU_consensed_contig_68398|TPO_consensed_contig_116713	3.82428975178115	3.97804399258403	3.91513188495914	4.09186141458752	3.87398464935539	3.99101134182025	4.61925715595374	4.19907121685449	4.19585884085127
TDU_consensed_contig_41430|TPO_consensed_contig_5301	6.48280314346302	6.49199435385676	6.38451077089751	6.56574998205283	6.94368575693278	6.42718119835642	6.57485210439576	6.54366165409252	6.17606515027201
TDU_consensed_contig_33451|TPO_consensed_contig_83261	2.79346682831425	2.86032979049037	3.16962960883845	2.3541853081977	2.7266668357785	2.40170337082313	2.37097977103011	3.04874665186043	3.16175866487218
TDU_consensed_contig_70057|TPO_consensed_contig_11791	5.5335445178599	5.75413399570132	5.70154320291448	7.57702184067846	7.64614034154722	7.5317322557133	4.47825109336063	4.6010334778943	5.43148708934441
TDU_consensed_contig_36807|TPO_consensed_contig_17238	5.14949829806933	5.16889176739017	5.21285571163798	4.84240142272064	4.59934434211277	4.92781751533305	5.20468602003466	4.93536485244269	4.78135616828509
TDU_consensed_contig_77581|TPO_consensed_contig_35411	4.20189884448252	3.77247711945854	3.99461194892139	4.52015663481458	4.70308677900802	4.66228768542403	4.97902588486431	4.76430521072098	5.1158489610002
TDU_consensed_contig_71512|TPO_consensed_contig_9687	3.55702663249216	3.45220507415905	3.65872120099598	3.52489974607059	3.62202240102054	3.31770438487636	4.05857718396107	3.67896908850481	3.4198551478903
TDU_consensed_contig_17385|TPO_consensed_contig_38956	6.31765382375177	5.76416823659051	5.99521596611292	5.55535560323873	5.5521954822009	5.24042246379006	6.40668475609541	6.38956282223261	6.27280519163106
TDU_consensed_contig_55812|TPO_consensed_contig_21483	8.09013155187115	8.14466555820937	8.30282137775605	8.2725198382828	8.09355593017258	8.2393955127151	7.87225746784733	8.23749840405308	7.83037716604665
TDU_consensed_contig_59471|TPO_consensed_contig_40921	5.76135849605469	5.00367991957088	5.55192330366496	5.4677478670209	5.50990534996921	5.09054701537116	6.26808633071171	6.22280782311089	6.07061970700721
TDU_consensed_contig_44975|TPO_consensed_contig_9225	2.53139070550532	2.57635604696421	2.67389163563734	3.27004997293748	3.38677836461649	3.20251544701396	3.82617439678094	3.51595197700453	3.00206703759543
TDU_consensed_contig_11750|TPO_consensed_contig_46070	3.32471874229063	3.09042292217835	3.01619881112954	2.3109012104689	2.53753453055013	2.27913672861687	2.14080999910194	2.53470593706989	1.67830228422845
TDU_consensed_contig_20173|TPO_consensed_contig_11751	6.03203026774408	6.04038223967876	5.97820715388523	6.24679167779997	6.43541529178013	6.30510814162281	6.81674796504343	7.02264976990408	6.62298170970102
TDU_consensed_contig_34766|TPO_consensed_contig_10027	1.97769966644044	1.839390452798	2.1393470419024	2.5530355356668	2.71678532426453	2.93121342519656	2.31678767066651	2.02998572375177	2.26019848190182
TDU_consensed_contig_9281|TPO_consensed_contig_12384	0.53712707505446	-0.22091005746981	0.387734671771795	0.303559235127732	-0.110538014025667	-0.528218193440735	-0.181118095785421	0.124982237687518	0.492205992114988
TDU_consensed_contig_27949|TPO_consensed_contig_73257	6.15650281922921	6.2999720874714	6.31266833389462	5.75964120043558	5.69995524958034	5.77556255473637	5.9773892482272	6.05942473309017	5.88502115339822
TDU_consensed_contig_57017|TPO_consensed_contig_32734	4.40376820284358	3.95096849205826	4.42586980065857	5.32637994253783	5.12156112787104	5.22943044839979	5.03254444873273	4.97709861075187	4.95448597306132
TDU_consensed_contig_6883|TPO_consensed_contig_16093	4.74596139109619	4.84255079369133	4.69337768307167	3.83605431595475	3.46560063630848	3.73014477266916	4.22597738236462	4.15472958108157	3.97052132329865
TDU_consensed_contig_73810|TPO_consensed_contig_86801	3.70195420885709	3.20617278346963	3.65260807726937	3.92964072317448	3.65344349869628	3.9514227134242	3.11325427658138	2.93233715974512	3.07367950675626
TDU_consensed_contig_74992|TPO_consensed_contig_19257	3.79106833226573	3.13234437161146	3.53789641839268	2.90316851181329	3.29013319608297	3.35863464893124	3.85021987074759	3.31364380171142	3.79942330362691
TDU_consensed_contig_99364|TPO_consensed_contig_16132	0.625936342012316	0.398817861412023	0.750304751156504	0.303559235127732	0.414553030718091	0.341721265994892	0.390788252110289	-0.337989738655028	0.165041248861478
TDU_consensed_contig_74485|TPO_consensed_contig_33241	3.37041878629569	3.37863997947439	3.62789321091682	4.15441579582192	4.33119160287817	3.98666587154428	3.92457810084193	3.85130058765422	3.6100937281256
TDU_consensed_contig_12535|TPO_consensed_contig_33593	4.04969511199384	4.31787034182205	4.38589332494763	5.02088593937418	4.71802422089789	4.86054140992484	4.18496778542016	4.45677736203422	4.33350824609593
TDU_consensed_contig_26163|TPO_consensed_contig_45442	-0.31086983150049	-0.823574559924425	0.750304751156504	2.00173234629688	2.86730033605017	1.75335216383049	1.40384440493574	1.81887910996184	1.07018206252004
TDU_consensed_contig_35555|TPO_consensed_contig_38460	7.47367154196261	7.36606699711088	7.32353114382669	6.88637326927031	7.00586934705101	6.92128626002117	7.13812682215982	7.27731679467013	7.3697013084009
TDU_consensed_contig_55874|TPO_consensed_contig_39639	0.341206865079203	-0.22091005746981	0.750304751156504	4.76432854050054	4.61538930868809	4.67854357618195	3.66742026134481	3.96233190004296	3.67600316813886
TDU_consensed_contig_38275|TPO_consensed_contig_46331	6.775683461517	6.60113606876194	6.5767523542097	6.35906302775109	6.32022048505717	6.31813678261401	6.42120459391229	6.39103383438237	6.27887810790016
TDU_consensed_contig_73973|TPO_consensed_contig_5868	3.1410477334795	3.50634632571647	3.25280509168569	2.58971619899327	2.57082897064855	2.61942536062557	3.2640645671136	3.12144187998227	2.645776380707
TDU_consensed_contig_57168|TPO_consensed_contig_18093	1.21805863430634	1.8891434879951	1.64338954723999	3.88114220548329	3.73403380518671	3.82081513160923	2.67012447027318	2.93233715974512	2.81413408700235
TDU_consensed_contig_79853|TPO_consensed_contig_10587	1.65787923451507	1.49835353496294	2.12175298188766	-0.918833186208715	2.13924029510586	-0.100796969706058	-0.532590466286799	0.285446909880764	0.0561068773083144
TDU_consensed_contig_61710|TPO_consensed_contig_32436	4.62996809603137	4.44529229121152	4.58520213317103	3.78951173001772	3.78220839926258	4.00826350604201	4.08313428820504	4.20911321824011	3.57103360853732
TDU_consensed_contig_59199|TPO_consensed_contig_27416	4.60560681293723	4.5495322588885	4.63566218521538	4.867514242019	4.61272750896458	4.72363146571049	4.61364900490382	5.03281546321581	4.76197639124871
TDU_consensed_contig_12867|TPO_consensed_contig_13021	4.01722803062708	3.39595252771763	3.77583984326364	4.90195361065443	5.05252866191253	4.99209566734358	3.98229359869822	4.29333481931108	4.15351937896626
TDU_consensed_contig_33803|TPO_consensed_contig_34137	4.70577929737506	4.71270863723397	4.90101914863298	4.73460905239521	4.5749372649508	4.80486002596335	4.62484359097232	4.81120809660891	4.63516394595703
TDU_consensed_contig_7358|TPO_consensed_contig_71371	2.80302113502749	2.97228472329535	3.1173207355724	3.25490342918362	3.43579182709243	3.29679539511338	3.15246035884087	3.12851392865777	2.87953656222399
TDU_consensed_contig_99929|TPO_consensed_contig_20067	6.91326969516926	7.0295616883686	6.70782141983499	6.47307525143878	6.42786387416842	6.72721742291764	6.21999204251067	6.17151780770023	5.97005223045078
TDU_consensed_contig_41146|TPO_consensed_contig_27780	3.1708719488619	3.33741731674788	3.07223284604387	3.21632639707292	2.67656822418813	2.8378024856298	2.89944738551825	3.16336332941537	3.50002549657429
TDU_consensed_contig_63852|TPO_consensed_contig_40556	2.02745270163754	1.80524223038616	2.25684060492084	1.74413182651371	1.73158232619261	2.16069527131933	1.68624413563646	1.87040941060192	1.75000374958263
